total_timesteps,iterations,ep_len_mean,ep_rew_mean,fps,time_elapsed
328448,2566,10.04,-8.004,6694,49.1
328576,2567,10.04,-8.004,6694,49.1
328704,2568,10.04,-8.004,6694,49.1
328832,2569,10.03,-7.983,6694,49.1
328960,2570,10.02,-7.942,6694,49.1
329088,2571,10.04,-7.984,6695,49.2
329216,2572,10.03,-8.003,6695,49.2
329344,2573,10.03,-8.003,6695,49.2
329472,2574,10.03,-7.983,6695,49.2
329600,2575,10.03,-7.963,6695,49.2
329728,2576,10.02,-7.922,6695,49.2
329856,2577,10.02,-7.942,6695,49.3
329984,2578,10.05,-8.005,6695,49.3
330112,2579,10.04,-7.964,6691,49.3
330240,2580,10.05,-7.985,6691,49.3
330368,2581,10.07,-8.027,6692,49.4
330496,2582,10.07,-8.067,6691,49.4
330624,2583,10.09,-8.129,6692,49.4
330752,2584,10.11,-8.191,6692,49.4
330880,2585,10.12,-8.192,6692,49.4
331008,2586,10.09,-8.149,6692,49.5
331136,2587,10.09,-8.129,6692,49.5
331264,2588,10.09,-8.129,6692,49.5
331392,2589,10.09,-8.109,6692,49.5
331520,2590,10.09,-8.109,6692,49.5
331648,2591,10.07,-8.047,6692,49.6
331776,2592,10.07,-8.047,6692,49.6
331904,2593,10.08,-8.088,6692,49.6
332032,2594,10.08,-8.048,6693,49.6
332160,2595,10.09,-8.109,6693,49.6
332288,2596,10.08,-8.068,6693,49.6
332416,2597,10.09,-8.089,6693,49.7
332544,2598,10.1,-8.11,6693,49.7
332672,2599,10.12,-8.152,6693,49.7
332800,2600,10.1,-8.11,6693,49.7
332928,2601,10.11,-8.131,6693,49.7
333056,2602,10.12,-8.192,6693,49.8
333184,2603,10.1,-8.13,6693,49.8
333312,2604,10.12,-8.192,6693,49.8
333440,2605,10.1,-8.13,6693,49.8
333568,2606,10.09,-8.089,6693,49.8
333696,2607,10.08,-8.068,6693,49.9
333824,2608,10.06,-8.006,6693,49.9
333952,2609,10.06,-7.966,6694,49.9
334080,2610,10.08,-8.008,6694,49.9
334208,2611,10.08,-8.008,6694,49.9
334336,2612,10.07,-7.987,6694,49.9
334464,2613,10.06,-7.986,6694,50.0
334592,2614,10.06,-8.006,6694,50.0
334720,2615,10.06,-8.006,6694,50.0
334848,2616,10.07,-8.027,6694,50.0
334976,2617,10.04,-8.004,6694,50.0
335104,2618,10.03,-7.983,6694,50.1
335232,2619,10.03,-7.943,6694,50.1
335360,2620,10.02,-7.902,6695,50.1
335488,2621,10.02,-7.902,6695,50.1
335616,2622,10.02,-7.882,6695,50.1
335744,2623,10.03,-7.943,6695,50.1
335872,2624,10.04,-7.924,6695,50.2
336000,2625,10.05,-7.945,6695,50.2
336128,2626,10.05,-7.945,6695,50.2
336256,2627,10.05,-7.965,6695,50.2
336384,2628,10.07,-8.027,6695,50.2
336512,2629,10.08,-8.068,6695,50.3
336640,2630,10.09,-8.089,6696,50.3
336768,2631,10.08,-8.088,6696,50.3
336896,2632,10.06,-8.086,6696,50.3
337024,2633,10.05,-8.065,6696,50.3
337152,2634,10.06,-8.086,6696,50.3
337280,2635,10.04,-8.064,6696,50.4
337408,2636,10.04,-8.044,6696,50.4
337536,2637,10.03,-8.023,6696,50.4
337664,2638,10.02,-7.982,6696,50.4
337792,2639,10.03,-7.963,6696,50.4
337920,2640,10.02,-7.942,6696,50.5
338048,2641,10.02,-7.922,6697,50.5
338176,2642,10.01,-7.901,6697,50.5
338304,2643,10.01,-7.901,6697,50.5
338432,2644,10.01,-7.901,6697,50.5
338560,2645,10.01,-7.901,6697,50.6
338688,2646,10.01,-7.921,6697,50.6
338816,2647,10.0,-7.88,6697,50.6
338944,2648,10.01,-7.901,6697,50.6
339072,2649,10.03,-7.963,6697,50.6
339200,2650,10.04,-7.984,6697,50.6
339328,2651,10.04,-7.984,6697,50.7
339456,2652,10.04,-8.004,6697,50.7
339584,2653,10.06,-8.066,6698,50.7
339712,2654,10.06,-8.106,6698,50.7
339840,2655,10.07,-8.107,6698,50.7
339968,2656,10.08,-8.108,6698,50.8
340096,2657,10.08,-8.088,6694,50.8
340224,2658,10.08,-8.088,6694,50.8
340352,2659,10.09,-8.089,6694,50.8
340480,2660,10.1,-8.11,6694,50.9
340608,2661,10.08,-8.068,6694,50.9
340736,2662,10.08,-8.108,6694,50.9
340864,2663,10.1,-8.15,6694,50.9
340992,2664,10.1,-8.15,6694,50.9
341120,2665,10.11,-8.171,6694,51.0
341248,2666,10.09,-8.149,6694,51.0
341376,2667,10.09,-8.149,6694,51.0
341504,2668,10.1,-8.17,6695,51.0
341632,2669,10.1,-8.17,6695,51.0
341760,2670,10.11,-8.191,6695,51.0
341888,2671,10.09,-8.129,6695,51.1
342016,2672,10.07,-8.107,6695,51.1
342144,2673,10.05,-8.045,6695,51.1
342272,2674,10.07,-8.087,6695,51.1
342400,2675,10.09,-8.109,6695,51.1
342528,2676,10.1,-8.13,6695,51.2
342656,2677,10.1,-8.11,6695,51.2
342784,2678,10.09,-8.029,6695,51.2
342912,2679,10.08,-8.028,6695,51.2
343040,2680,10.09,-8.049,6695,51.2
343168,2681,10.09,-8.069,6696,51.2
343296,2682,10.08,-8.068,6696,51.3
343424,2683,10.06,-8.026,6696,51.3
343552,2684,10.03,-7.923,6696,51.3
343680,2685,10.04,-7.964,6696,51.3
343808,2686,10.04,-8.004,6696,51.3
343936,2687,10.05,-8.025,6696,51.4
344064,2688,10.05,-8.025,6696,51.4
344192,2689,10.05,-7.985,6696,51.4
344320,2690,10.05,-7.985,6697,51.4
344448,2691,10.05,-8.025,6697,51.4
344576,2692,10.05,-8.025,6697,51.4
344704,2693,10.06,-8.026,6697,51.5
344832,2694,10.05,-8.025,6697,51.5
344960,2695,10.04,-8.004,6697,51.5
345088,2696,10.05,-8.005,6697,51.5
345216,2697,10.04,-8.024,6697,51.5
345344,2698,10.05,-8.045,6698,51.6
345472,2699,10.08,-8.128,6698,51.6
345600,2700,10.11,-8.171,6698,51.6
345728,2701,10.11,-8.191,6698,51.6
345856,2702,10.11,-8.191,6698,51.6
345984,2703,10.11,-8.191,6698,51.7
346112,2704,10.13,-8.253,6698,51.7
346240,2705,10.14,-8.274,6698,51.7
346368,2706,10.14,-8.274,6698,51.7
346496,2707,10.11,-8.191,6698,51.7
346624,2708,10.07,-8.107,6698,51.7
346752,2709,10.07,-8.107,6698,51.8
346880,2710,10.07,-8.087,6699,51.8
347008,2711,10.06,-8.046,6699,51.8
347136,2712,10.06,-8.046,6699,51.8
347264,2713,10.05,-7.985,6699,51.8
347392,2714,10.04,-7.944,6699,51.9
347520,2715,10.04,-7.964,6699,51.9
347648,2716,10.03,-7.943,6699,51.9
347776,2717,10.04,-7.904,6699,51.9
347904,2718,10.04,-7.904,6699,51.9
348032,2719,10.03,-7.903,6699,51.9
348160,2720,10.04,-7.904,6699,52.0
348288,2721,10.05,-7.925,6700,52.0
348416,2722,10.06,-7.966,6700,52.0
348544,2723,10.06,-7.966,6700,52.0
348672,2724,10.06,-7.966,6700,52.0
348800,2725,10.06,-8.026,6700,52.1
348928,2726,10.05,-8.025,6700,52.1
349056,2727,10.04,-8.004,6700,52.1
349184,2728,10.02,-7.942,6700,52.1
349312,2729,10.02,-7.942,6700,52.1
349440,2730,10.03,-7.963,6700,52.1
349568,2731,10.03,-7.963,6700,52.2
349696,2732,10.04,-7.984,6700,52.2
349824,2733,10.04,-7.984,6701,52.2
349952,2734,10.05,-8.005,6701,52.2
350080,2735,10.05,-7.985,6697,52.3
350208,2736,10.05,-8.005,6697,52.3
350336,2737,10.05,-8.025,6697,52.3
350464,2738,10.04,-7.984,6697,52.3
350592,2739,10.04,-7.964,6697,52.3
350720,2740,10.06,-8.026,6697,52.4
350848,2741,10.05,-8.005,6697,52.4
350976,2742,10.05,-7.965,6697,52.4
351104,2743,10.06,-8.026,6698,52.4
351232,2744,10.07,-8.067,6698,52.4
351360,2745,10.07,-8.067,6698,52.5
351488,2746,10.07,-8.067,6698,52.5
351616,2747,10.08,-8.048,6698,52.5
351744,2748,10.07,-8.007,6698,52.5
351872,2749,10.08,-8.028,6698,52.5
352000,2750,10.08,-8.068,6698,52.5
352128,2751,10.08,-8.048,6698,52.6
352256,2752,10.09,-8.069,6698,52.6
352384,2753,10.1,-8.05,6698,52.6
352512,2754,10.09,-8.029,6698,52.6
352640,2755,10.07,-8.007,6699,52.6
352768,2756,10.07,-8.007,6698,52.7
352896,2757,10.05,-7.925,6699,52.7
353024,2758,10.04,-7.904,6699,52.7
353152,2759,10.04,-7.884,6699,52.7
353280,2760,10.04,-7.884,6699,52.7
353408,2761,10.03,-7.903,6699,52.8
353536,2762,10.03,-7.943,6699,52.8
353664,2763,10.04,-7.944,6699,52.8
353792,2764,10.04,-7.924,6699,52.8
353920,2765,10.04,-7.944,6699,52.8
354048,2766,10.04,-7.924,6699,52.8
354176,2767,10.01,-7.841,6699,52.9
354304,2768,10.01,-7.841,6699,52.9
354432,2769,10.01,-7.821,6699,52.9
354560,2770,10.03,-7.903,6700,52.9
354688,2771,10.03,-7.883,6700,52.9
354816,2772,10.03,-7.943,6700,53.0
354944,2773,10.03,-7.943,6700,53.0
355072,2774,10.03,-7.963,6700,53.0
355200,2775,10.03,-8.003,6700,53.0
355328,2776,10.03,-7.983,6700,53.0
355456,2777,10.03,-7.963,6700,53.0
355584,2778,10.01,-7.921,6700,53.1
355712,2779,10.0,-7.92,6700,53.1
355840,2780,10.0,-7.92,6700,53.1
355968,2781,10.02,-7.942,6700,53.1
356096,2782,10.02,-7.922,6701,53.1
356224,2783,10.03,-7.963,6701,53.2
356352,2784,10.03,-7.943,6701,53.2
356480,2785,10.03,-7.983,6701,53.2
356608,2786,10.04,-8.004,6701,53.2
356736,2787,10.04,-7.984,6701,53.2
356864,2788,10.03,-7.943,6701,53.3
356992,2789,10.02,-7.942,6701,53.3
357120,2790,10.02,-7.962,6701,53.3
357248,2791,10.03,-7.943,6701,53.3
357376,2792,10.04,-7.984,6702,53.3
357504,2793,10.05,-8.005,6702,53.3
357632,2794,10.05,-7.985,6702,53.4
357760,2795,10.05,-8.005,6702,53.4
357888,2796,10.06,-8.006,6702,53.4
358016,2797,10.06,-8.006,6702,53.4
358144,2798,10.06,-7.986,6702,53.4
358272,2799,10.06,-8.006,6702,53.5
358400,2800,10.06,-8.026,6702,53.5
358528,2801,10.05,-7.985,6702,53.5
358656,2802,10.05,-7.985,6702,53.5
358784,2803,10.06,-7.946,6702,53.5
358912,2804,10.07,-7.967,6702,53.5
359040,2805,10.08,-7.988,6703,53.6
359168,2806,10.08,-7.988,6703,53.6
359296,2807,10.06,-7.966,6703,53.6
359424,2808,10.06,-7.946,6703,53.6
359552,2809,10.07,-7.947,6703,53.6
359680,2810,10.06,-7.946,6703,53.7
359808,2811,10.06,-8.006,6703,53.7
359936,2812,10.05,-8.025,6703,53.7
360064,2813,10.04,-7.984,6696,53.8
360192,2814,10.06,-8.006,6695,53.8
360320,2815,10.07,-8.027,6695,53.8
360448,2816,10.07,-8.047,6695,53.8
360576,2817,10.09,-8.089,6695,53.9
360704,2818,10.09,-8.069,6695,53.9
360832,2819,10.09,-8.069,6696,53.9
360960,2820,10.09,-8.029,6696,53.9
361088,2821,10.1,-8.05,6696,53.9
361216,2822,10.07,-8.027,6696,53.9
361344,2823,10.07,-8.027,6696,54.0
361472,2824,10.07,-8.047,6696,54.0
361600,2825,10.04,-7.964,6696,54.0
361728,2826,10.04,-7.924,6696,54.0
361856,2827,10.02,-7.882,6696,54.0
361984,2828,10.04,-7.964,6696,54.1
362112,2829,10.04,-7.944,6696,54.1
362240,2830,10.04,-7.944,6696,54.1
362368,2831,10.04,-7.944,6697,54.1
362496,2832,10.03,-7.903,6697,54.1
362624,2833,10.03,-7.963,6697,54.1
362752,2834,10.04,-8.004,6697,54.2
362880,2835,10.05,-8.005,6697,54.2
363008,2836,10.05,-8.025,6697,54.2
363136,2837,10.04,-8.024,6697,54.2
363264,2838,10.05,-8.045,6697,54.2
363392,2839,10.05,-8.045,6697,54.3
363520,2840,10.05,-8.065,6697,54.3
363648,2841,10.06,-8.086,6697,54.3
363776,2842,10.06,-8.086,6698,54.3
363904,2843,10.04,-8.024,6697,54.3
364032,2844,10.03,-7.983,6698,54.3
364160,2845,10.03,-7.943,6698,54.4
364288,2846,10.02,-7.922,6698,54.4
364416,2847,10.02,-7.922,6698,54.4
364544,2848,10.01,-7.881,6698,54.4
364672,2849,10.02,-7.882,6698,54.4
364800,2850,10.01,-7.861,6698,54.5
364928,2851,10.01,-7.901,6698,54.5
365056,2852,10.02,-7.902,6698,54.5
365184,2853,10.04,-7.984,6698,54.5
365312,2854,10.04,-7.964,6698,54.5
365440,2855,10.05,-7.945,6698,54.6
365568,2856,10.05,-7.905,6698,54.6
365696,2857,10.05,-7.905,6698,54.6
365824,2858,10.05,-7.905,6699,54.6
365952,2859,10.08,-7.948,6699,54.6
366080,2860,10.08,-7.948,6699,54.6
366208,2861,10.06,-7.886,6699,54.7
366336,2862,10.05,-7.865,6699,54.7
366464,2863,10.05,-7.865,6699,54.7
366592,2864,10.05,-7.905,6699,54.7
366720,2865,10.08,-7.988,6699,54.7
366848,2866,10.07,-7.987,6699,54.8
366976,2867,10.05,-7.945,6699,54.8
367104,2868,10.05,-7.945,6699,54.8
367232,2869,10.05,-7.925,6700,54.8
367360,2870,10.05,-7.905,6700,54.8
367488,2871,10.06,-7.946,6700,54.8
367616,2872,10.06,-7.946,6700,54.9
367744,2873,10.03,-7.843,6700,54.9
367872,2874,10.04,-7.864,6700,54.9
368000,2875,10.03,-7.883,6700,54.9
368128,2876,10.04,-7.904,6700,54.9
368256,2877,10.05,-7.925,6700,55.0
368384,2878,10.04,-7.924,6700,55.0
368512,2879,10.04,-7.924,6700,55.0
368640,2880,10.03,-7.903,6700,55.0
368768,2881,10.04,-7.944,6701,55.0
368896,2882,10.04,-7.904,6701,55.0
369024,2883,10.04,-7.924,6701,55.1
369152,2884,10.05,-7.905,6701,55.1
369280,2885,10.05,-7.885,6701,55.1
369408,2886,10.06,-7.866,6701,55.1
369536,2887,10.06,-7.846,6701,55.1
369664,2888,10.05,-7.865,6701,55.2
369792,2889,10.04,-7.784,6701,55.2
369920,2890,10.05,-7.865,6701,55.2
370048,2891,10.04,-7.824,6695,55.3
370176,2892,10.05,-7.865,6695,55.3
370304,2893,10.04,-7.804,6695,55.3
370432,2894,10.03,-7.843,6695,55.3
370560,2895,10.03,-7.843,6696,55.3
370688,2896,10.04,-7.884,6696,55.4
370816,2897,10.04,-7.944,6696,55.4
370944,2898,10.04,-7.944,6696,55.4
371072,2899,10.04,-7.924,6696,55.4
371200,2900,10.03,-7.943,6696,55.4
371328,2901,10.04,-7.984,6696,55.5
371456,2902,10.04,-7.984,6696,55.5
371584,2903,10.05,-8.005,6696,55.5
371712,2904,10.04,-7.944,6696,55.5
371840,2905,10.04,-7.944,6696,55.5
371968,2906,10.04,-7.944,6696,55.5
372096,2907,10.04,-7.924,6696,55.6
372224,2908,10.04,-7.944,6696,55.6
372352,2909,10.03,-7.923,6696,55.6
372480,2910,10.03,-7.923,6696,55.6
372608,2911,10.03,-7.943,6696,55.6
372736,2912,10.04,-7.964,6697,55.7
372864,2913,10.04,-7.964,6697,55.7
372992,2914,10.05,-8.025,6697,55.7
373120,2915,10.07,-8.087,6697,55.7
373248,2916,10.09,-8.129,6697,55.7
373376,2917,10.09,-8.109,6697,55.7
373504,2918,10.09,-8.109,6697,55.8
373632,2919,10.07,-8.027,6697,55.8
373760,2920,10.08,-8.088,6697,55.8
373888,2921,10.07,-8.067,6697,55.8
374016,2922,10.06,-8.026,6697,55.8
374144,2923,10.06,-8.006,6697,55.9
374272,2924,10.03,-7.943,6697,55.9
374400,2925,10.04,-7.984,6698,55.9
374528,2926,10.04,-8.004,6698,55.9
374656,2927,10.05,-8.025,6698,55.9
374784,2928,10.06,-8.006,6698,56.0
374912,2929,10.07,-7.987,6698,56.0
375040,2930,10.06,-7.966,6698,56.0
375168,2931,10.07,-7.987,6698,56.0
375296,2932,10.08,-8.008,6698,56.0
375424,2933,10.07,-7.927,6698,56.0
375552,2934,10.08,-7.928,6698,56.1
375680,2935,10.06,-7.866,6698,56.1
375808,2936,10.05,-7.865,6698,56.1
375936,2937,10.03,-7.843,6698,56.1
376064,2938,10.05,-7.845,6698,56.1
376192,2939,10.05,-7.825,6698,56.2
376320,2940,10.05,-7.845,6699,56.2
376448,2941,10.06,-7.926,6699,56.2
376576,2942,10.05,-7.925,6699,56.2
376704,2943,10.05,-7.925,6699,56.2
376832,2944,10.06,-7.966,6699,56.3
376960,2945,10.08,-8.028,6699,56.3
377088,2946,10.07,-8.047,6699,56.3
377216,2947,10.07,-8.047,6699,56.3
377344,2948,10.07,-7.987,6699,56.3
377472,2949,10.06,-7.946,6699,56.3
377600,2950,10.06,-7.946,6699,56.4
377728,2951,10.06,-7.946,6699,56.4
377856,2952,10.07,-7.967,6699,56.4
377984,2953,10.08,-7.988,6699,56.4
378112,2954,10.07,-7.967,6699,56.4
378240,2955,10.07,-7.987,6699,56.5
378368,2956,10.07,-8.047,6699,56.5
378496,2957,10.08,-8.108,6699,56.5
378624,2958,10.08,-8.048,6700,56.5
378752,2959,10.08,-8.028,6700,56.5
378880,2960,10.07,-7.987,6700,56.5
379008,2961,10.04,-7.944,6700,56.6
379136,2962,10.04,-7.944,6700,56.6
379264,2963,10.03,-7.863,6700,56.6
379392,2964,10.03,-7.803,6700,56.6
379520,2965,10.02,-7.762,6700,56.6
379648,2966,10.02,-7.822,6700,56.7
379776,2967,10.01,-7.781,6700,56.7
379904,2968,10.01,-7.801,6700,56.7
380032,2969,10.01,-7.781,6693,56.8
380160,2970,10.02,-7.802,6693,56.8
380288,2971,10.03,-7.818,6693,56.8
380416,2972,10.02,-7.817,6694,56.8
380544,2973,10.02,-7.797,6694,56.8
380672,2974,10.03,-7.758,6694,56.9
380800,2975,10.03,-7.818,6694,56.9
380928,2976,10.05,-7.8,6694,56.9
381056,2977,10.06,-7.841,6694,56.9
381184,2978,10.07,-7.862,6694,56.9
381312,2979,10.06,-7.886,6694,57.0
381440,2980,10.07,-7.867,6694,57.0
381568,2981,10.07,-7.887,6694,57.0
381696,2982,10.06,-7.906,6694,57.0
381824,2983,10.06,-7.886,6694,57.0
381952,2984,10.05,-7.905,6695,57.0
382080,2985,10.08,-7.968,6695,57.1
382208,2986,10.08,-7.928,6695,57.1
382336,2987,10.08,-7.948,6695,57.1
382464,2988,10.08,-7.988,6695,57.1
382592,2989,10.08,-7.988,6695,57.1
382720,2990,10.08,-8.008,6695,57.2
382848,2991,10.09,-8.009,6695,57.2
382976,2992,10.05,-7.905,6695,57.2
383104,2993,10.04,-7.864,6695,57.2
383232,2994,10.04,-7.924,6695,57.2
383360,2995,10.04,-7.944,6695,57.3
383488,2996,10.04,-7.924,6695,57.3
383616,2997,10.04,-7.899,6695,57.3
383744,2998,10.03,-7.838,6696,57.3
383872,2999,10.03,-7.858,6696,57.3
384000,3000,10.03,-7.858,6696,57.3
384128,3001,10.02,-7.857,6696,57.4
384256,3002,10.0,-7.795,6695,57.4
384384,3003,10.0,-7.795,6696,57.4
384512,3004,10.0,-7.795,6696,57.4
384640,3005,10.0,-7.88,6696,57.4
384768,3006,10.0,-7.82,6696,57.5
384896,3007,10.0,-7.82,6696,57.5
385024,3008,10.0,-7.84,6696,57.5
385152,3009,10.0,-7.84,6696,57.5
385280,3010,10.02,-7.882,6696,57.5
385408,3011,10.03,-7.903,6696,57.6
385536,3012,10.03,-7.823,6696,57.6
385664,3013,10.03,-7.838,6696,57.6
385792,3014,10.03,-7.798,6696,57.6
385920,3015,10.04,-7.799,6696,57.6
386048,3016,10.04,-7.754,6696,57.6
386176,3017,10.03,-7.733,6696,57.7
386304,3018,10.01,-7.711,6697,57.7
386432,3019,10.03,-7.773,6697,57.7
386560,3020,10.03,-7.838,6697,57.7
386688,3021,10.04,-7.859,6697,57.7
386816,3022,10.05,-7.96,6697,57.8
386944,3023,10.04,-7.939,6697,57.8
387072,3024,10.04,-7.939,6697,57.8
387200,3025,10.04,-7.859,6697,57.8
387328,3026,10.05,-7.86,6697,57.8
387456,3027,10.03,-7.758,6697,57.9
387584,3028,10.03,-7.758,6697,57.9
387712,3029,10.02,-7.697,6697,57.9
387840,3030,10.02,-7.657,6697,57.9
387968,3031,10.02,-7.677,6697,57.9
388096,3032,10.02,-7.682,6697,57.9
388224,3033,10.02,-7.762,6697,58.0
388352,3034,10.01,-7.821,6698,58.0
388480,3035,10.01,-7.761,6698,58.0
388608,3036,10.01,-7.761,6698,58.0
388736,3037,10.01,-7.661,6698,58.0
388864,3038,10.02,-7.742,6698,58.1
388992,3039,10.02,-7.762,6698,58.1
389120,3040,10.02,-7.722,6698,58.1
389248,3041,10.04,-7.724,6698,58.1
389376,3042,10.06,-7.746,6698,58.1
389504,3043,10.06,-7.746,6698,58.1
389632,3044,10.06,-7.786,6698,58.2
389760,3045,10.06,-7.846,6698,58.2
389888,3046,10.07,-7.807,6698,58.2
390016,3047,10.07,-7.707,6694,58.3
390144,3048,10.08,-7.768,6694,58.3
390272,3049,10.06,-7.666,6694,58.3
390400,3050,10.04,-7.624,6694,58.3
390528,3051,10.04,-7.624,6694,58.3
390656,3052,10.04,-7.664,6694,58.4
390784,3053,10.02,-7.642,6694,58.4
390912,3054,10.01,-7.541,6694,58.4
391040,3055,10.01,-7.601,6694,58.4
391168,3056,10.01,-7.661,6694,58.4
391296,3057,10.02,-7.702,6694,58.4
391424,3058,10.03,-7.703,6694,58.5
391552,3059,10.03,-7.743,6694,58.5
391680,3060,10.03,-7.763,6694,58.5
391808,3061,10.04,-7.764,6694,58.5
391936,3062,10.06,-7.886,6694,58.5
392064,3063,10.08,-7.848,6694,58.6
392192,3064,10.07,-7.707,6694,58.6
392320,3065,10.08,-7.688,6695,58.6
392448,3066,10.07,-7.687,6695,58.6
392576,3067,10.07,-7.687,6695,58.6
392704,3068,10.07,-7.667,6695,58.7
392832,3069,10.06,-7.686,6695,58.7
392960,3070,10.06,-7.586,6695,58.7
393088,3071,10.06,-7.601,6695,58.7
393216,3072,10.05,-7.66,6695,58.7
393344,3073,10.05,-7.72,6695,58.7
393472,3074,10.05,-7.66,6695,58.8
393600,3075,10.05,-7.58,6695,58.8
393728,3076,10.09,-7.584,6695,58.8
393856,3077,10.07,-7.482,6695,58.8
393984,3078,10.05,-7.5,6696,58.8
394112,3079,10.05,-7.545,6695,58.9
394240,3080,10.05,-7.605,6696,58.9
394368,3081,10.05,-7.565,6696,58.9
394496,3082,10.06,-7.626,6696,58.9
394624,3083,10.06,-7.666,6696,58.9
394752,3084,10.03,-7.623,6696,58.9
394880,3085,10.03,-7.603,6696,59.0
395008,3086,10.03,-7.578,6696,59.0
395136,3087,10.03,-7.498,6696,59.0
395264,3088,10.03,-7.418,6696,59.0
395392,3089,10.02,-7.377,6696,59.0
395520,3090,10.02,-7.317,6696,59.1
395648,3091,10.01,-7.276,6696,59.1
395776,3092,10.01,-7.336,6696,59.1
395904,3093,10.01,-7.316,6696,59.1
396032,3094,10.02,-7.397,6696,59.1
396160,3095,10.03,-7.318,6697,59.2
396288,3096,10.06,-7.281,6696,59.2
396416,3097,10.05,-7.18,6696,59.2
396544,3098,10.06,-7.201,6696,59.2
396672,3099,10.07,-7.202,6697,59.2
396800,3100,10.08,-7.103,6697,59.3
396928,3101,10.1,-7.065,6696,59.3
397056,3102,10.1,-7.15,6696,59.3
397184,3103,10.09,-7.149,6696,59.3
397312,3104,10.07,-7.227,6696,59.3
397440,3105,10.08,-7.328,6696,59.3
397568,3106,10.07,-7.267,6696,59.4
397696,3107,10.06,-7.246,6696,59.4
397824,3108,10.05,-7.205,6696,59.4
397952,3109,10.03,-7.183,6696,59.4
398080,3110,10.05,-7.145,6697,59.4
398208,3111,10.07,-7.307,6697,59.5
398336,3112,10.06,-7.206,6697,59.5
398464,3113,10.08,-7.168,6697,59.5
398592,3114,10.09,-7.229,6697,59.5
398720,3115,10.11,-7.231,6697,59.5
398848,3116,10.12,-7.347,6697,59.6
398976,3117,10.14,-7.349,6697,59.6
399104,3118,10.12,-7.257,6697,59.6
399232,3119,10.11,-7.176,6697,59.6
399360,3120,10.11,-7.211,6697,59.6
399488,3121,10.1,-7.165,6697,59.7
399616,3122,10.11,-7.181,6697,59.7
399744,3123,10.09,-7.114,6696,59.7
399872,3124,10.08,-7.138,6697,59.7
400000,3125,10.08,-7.243,6692,59.8
400128,3126,10.1,-7.21,6692,59.8
400256,3127,10.09,-7.144,6692,59.8
400384,3128,10.1,-7.11,6692,59.8
400512,3129,10.11,-7.196,6692,59.8
400640,3130,10.1,-7.1,6692,59.9
400768,3131,10.09,-7.004,6692,59.9
400896,3132,10.09,-6.724,6691,59.9
401024,3133,10.07,-6.702,6691,59.9
401152,3134,10.05,-6.675,6691,59.9
401280,3135,10.04,-6.734,6692,60.0
401408,3136,10.02,-6.632,6692,60.0
401536,3137,10.01,-6.581,6692,60.0
401664,3138,10.02,-6.557,6691,60.0
401792,3139,10.02,-6.552,6691,60.0
401920,3140,10.03,-6.628,6691,60.1
402048,3141,10.03,-6.458,6691,60.1
402176,3142,10.04,-6.414,6691,60.1
402304,3143,10.06,-6.331,6691,60.1
402432,3144,10.07,-6.207,6691,60.1
402560,3145,10.1,-6.255,6691,60.2
402688,3146,10.08,-6.148,6691,60.2
402816,3147,10.08,-5.978,6690,60.2
402944,3148,10.07,-5.792,6690,60.2
403072,3149,10.09,-5.789,6690,60.2
403200,3150,10.1,-5.735,6690,60.3
403328,3151,10.09,-5.559,6690,60.3
403456,3152,10.08,-5.623,6690,60.3
403584,3153,10.05,-5.71,6690,60.3
403712,3154,10.06,-5.771,6689,60.3
403840,3155,10.06,-6.036,6689,60.4
403968,3156,10.07,-6.097,6689,60.4
404096,3157,10.06,-6.161,6689,60.4
404224,3158,10.05,-6.27,6689,60.4
404352,3159,10.07,-6.172,6689,60.4
404480,3160,10.08,-6.048,6689,60.5
404608,3161,10.08,-5.898,6688,60.5
404736,3162,10.08,-5.733,6688,60.5
404864,3163,10.08,-5.608,6688,60.5
404992,3164,10.06,-5.401,6688,60.6
405120,3165,10.05,-5.18,6687,60.6
405248,3166,10.04,-5.094,6687,60.6
405376,3167,10.04,-5.239,6687,60.6
405504,3168,10.04,-5.174,6687,60.6
405632,3169,10.08,-4.998,6686,60.7
405760,3170,10.09,-4.959,6686,60.7
405888,3171,10.09,-4.789,6685,60.7
406016,3172,10.09,-4.794,6685,60.7
406144,3173,10.09,-4.864,6685,60.8
406272,3174,10.1,-4.775,6685,60.8
406400,3175,10.09,-4.569,6684,60.8
406528,3176,10.11,-4.546,6684,60.8
406656,3177,10.08,-4.673,6684,60.8
406784,3178,10.07,-4.667,6683,60.9
406912,3179,10.07,-4.772,6683,60.9
407040,3180,10.15,-4.715,6683,60.9
407168,3181,10.16,-4.681,6682,60.9
407296,3182,10.17,-4.567,6682,61.0
407424,3183,10.19,-4.564,6681,61.0
407552,3184,10.17,-4.377,6681,61.0
407680,3185,10.16,-4.296,6680,61.0
407808,3186,10.19,-4.214,6680,61.0
407936,3187,10.22,-4.197,6679,61.1
